year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2009,5,,,,,,,,,1.0,,8.0,,,,6.0,,,,,,,,,50000067928
2009,2,,,,,,,,,1.0,,1.0,,,1.0,41.0,,,,,6.0,1.0,,,20000920854
2009,3,,,,,,,,,2.0,,,,,,4.0,,,,,3.0,,,,30000032838
2009,3,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,30000013030
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000060150
2009,4,,,,,,,,,1.0,,2.0,,,,,,,,,10.0,2.0,,,40000017985
2009,3,,,,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,30000010888
2009,3,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,30000010179
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000016636
2009,1,,,,,,,,,1.0,,2.0,34.0,,,9.0,29.0,,,,34.0,2.0,,,10000005547
2009,1,,,,,,,,,1.0,,4.0,18.0,,1.0,20.0,,,,,2.0,,,,10000008467
2009,3,,,,,,,,,3.0,,1.0,1.0,,1.0,61.0,,,,8.0,94.0,2.0,,,30000000324
2009,5,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,50000007723
2009,5,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,50000066787
2009,3,,,,,,,,,1.0,,,,,3.0,27.0,,,,,1.0,,,,30000034220
2009,3,,,,,,,,,1.0,,,,,,21.0,,,,,21.0,2.0,,,30000057540
2009,5,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,50000066331
2009,5,,,,,,,,,10.0,,,,,,2.0,,,,,,,,,50000002182
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000006665
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000003360
2009,7,,,,,,,,,1.0,,,,,,30.0,,,,,,,,,77235400009
2009,3,,,,,,,,,1.0,,,5.0,,,5.0,,,,,,,,,30000058305
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000009095
2009,3,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,30000058127
2009,1,,,,,,,,,2.0,,,1.0,,,7.0,,,,,,,,,10000016880
2009,5,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,50000064893
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000004584
2009,5,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,50000064370
2009,3,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,30000009332
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000065063
2009,2,,,,,,,,,6.0,,,1.0,,,11.0,1.0,,,,4.0,,,,20000734613
2009,3,,,,,,,,,1.0,,,,,,8.0,,,,,1.0,,,,30000058005
2009,3,,,,,,,,,1.0,,1.0,1.0,,,14.0,,,,,4.0,,,,30000004065
2009,4,,,,,,,,,2.0,,,,,,4.0,,,,,1.0,,,,40000017927
2009,3,,,,,,,,,1.0,,,,,1.0,3.0,,,,,2.0,,,,30000012885
2009,3,,,,,,,,,1.0,,,1.0,,,14.0,,,,,,,,,30000058617
2009,3,,,,,,,,,1.0,,,1.0,,,13.0,,,,,8.0,2.0,,,30000034606
2009,1,,,,,,,,,1.0,,,,,,,,,,,,,,,10000015606
2009,1,,,,,,,,,1.0,,,,,1.0,13.0,,,,,,,,,10000014347
2009,5,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,50000064342
2009,3,,,,,,,,,1.0,,,6.0,,,7.0,,,,4.0,9.0,,,,30000014560
2009,3,,,,,,,,,3.0,,6.0,,,,7.0,,,,,,,,,30000033533
2009,3,,,,,,,,,1.0,,1.0,,1.0,,45.0,,,,,,,,,30000015228
2009,1,,,,,,,,,1.0,,2.0,4.0,,,7.0,,,,,5.0,,,,10000008031
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000026647
2009,3,,,,,,,,,1.0,,,6.0,,,6.0,,,,,1.0,,,,30000008752
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000035578
2009,5,,,,,,,,,1.0,,,,,,50.0,,,,,1.0,3.0,,,50000024568
2009,5,,,,,,,,,33.0,,,,,,,,,,,1.0,3.0,,,50000012320
2009,5,,,,,,,,,1.0,,4.0,,,,3.0,,,,,,,,,50000066851
2009,3,,,,,,,,,1.0,,,2.0,,,3.0,,,,,1.0,,,,30000013223
2009,1,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,10000024320
2009,3,,,,,,,,,1.0,,,,,,31.0,,,,,,,,,30000016400
2009,5,,,,,,,,,5.0,,,,,,14.0,,,,,,,,,50000000435
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000012543
2009,5,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,50000067895
2009,3,,,,,,,,,2.0,,6.0,2.0,,2.0,47.0,,,,,8.0,,,,30000014778
2009,2,,,,,,,,,1.0,,2.0,,,,31.0,,,,,1.0,,,,20000831576
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000014545
2009,3,,,,,,,,,1.0,,,1.0,,,4.0,,,,,,,,,30000035077
2009,2,,,,,,,,,1.0,,,,,,17.0,,,,,1.0,,,,20000645317
2009,5,,,,,,,,,1.0,,6.0,,,2.0,7.0,,,,,1.0,,,,50000068439
2009,5,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,50000062799
2009,5,,,,,,,,,9.0,,,,,,,,,,,,,,,50000061741
2009,7,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,77426400004
2009,3,,,,,,,,,2.0,,1.0,,,,27.0,,1.0,,,3.0,1.0,,,30000013023
2009,3,,,,,,,,,1.0,,,,,,9.0,,,,,5.0,1.0,,,30000016704
2009,3,,,,,,,,,1.0,,,,,,30.0,,,,,1.0,,,,30000034255
2009,5,,,,,,,,,1.0,,,,,,5.0,,,,,,,,,50000000361
2009,1,,,,,,,,,1.0,,,1.0,,,,,,,,7.0,,,,10000012471
2009,5,,,,,,,,,7.0,,5.0,,,7.0,62.0,,,,,,,,,50000024563
2009,1,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,10000017548
2009,3,,,,,,,,,1.0,,,,,,21.0,,,,,2.0,1.0,,,30000058299
2009,3,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,30000055130
2009,2,,,,,,,,,1.0,,,,,,9.0,,,,,13.0,2.0,,,20000155777
2009,5,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,50000063545
2009,2,,,,,,,,,1.0,,5.0,,,,17.0,,,,,21.0,,,,20000035842
2009,3,,,,,,,,,1.0,,1.0,4.0,,,9.0,,,,,31.0,,,,30000027560
2009,3,,,,,,,,,4.0,,,,,,38.0,,,,,,,,,30000027269
2009,5,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,50000009607
2009,3,,,,,,,,,1.0,,,,,,34.0,,,,1.0,21.0,,,,30000019753
2009,3,,,,,,,,,1.0,,53.0,6.0,,,28.0,,,,,,1.0,,,30000035214
2009,3,,,,,,,,,1.0,,,,,,19.0,,,,,,,,,30000016968
2009,3,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,30000026450
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000000082
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000011634
2009,3,,,,,,,,,2.0,,1.0,,,1.0,9.0,,,,,2.0,,,,30000035545
2009,3,,,,,,,,,1.0,,,,,,209.0,,,,,21.0,1.0,,,30000004187
2009,4,,,,,,,,,1.0,,6.0,,,,3.0,,,,6.0,12.0,40.0,,,40000006033
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000060608
2009,1,,,,,,,,,1.0,,,6.0,,,16.0,,,,,,,,,10000014203
2009,3,,,,,,,,,1.0,,,,,2.0,42.0,,,,,14.0,,,,30000035513
2009,1,,,,,,,,,1.0,,,,,,17.0,,,,,,,,,10000010465
2009,3,,,,,,,,,3.0,,,,,,10.0,,,,,,,,,30000034598
2009,3,,,,,,,,,1.0,,,2.0,,,2.0,,,,,1.0,,,,30000058508
2009,1,,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,10000014993
2009,2,,,,,,,,,1.0,,,9.0,,,1.0,,,,1.0,2.0,,,,20000213912
2009,5,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,50000061093
2009,2,,,,,,,,,1.0,,1.0,,,,12.0,,,,,,,,,20000247140
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000000644
2009,3,,,,,,,,,2.0,,2.0,3.0,,,,3.0,,,,4.0,1.0,,,30000009791
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000068443
2009,3,,,,,,,,,1.0,,,2.0,,,17.0,,,,,,,,,30000009794
2009,3,,,,,,,,,2.0,,1.0,10.0,,,2.0,10.0,,,,3.0,,,,30000008745
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000001909
2009,3,,,,,,,,,3.0,,,1.0,,,6.0,,,,,,,,,30000028963
2009,3,,,,,,,,,1.0,,,,1.0,,25.0,,,,,35.0,1.0,,,30000032968
2009,3,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,30000058509
2009,3,,,,,,,,,1.0,,,6.0,1.0,,,5.0,,,,1.0,,,,30000016119
2009,5,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,50000016954
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000007228
2009,3,,,,,,,,,1.0,,,2.0,,,5.0,,,,,,,,,30000034658
2009,3,,,,,,,,,2.0,,2.0,3.0,,,20.0,,1.0,,,,,,,30000015808
2009,1,,,,,,,,,1.0,,,,,,2.0,,,,,4.0,,,,10000011798
2009,1,,,,,,,,,1.0,,1.0,9.0,,,12.0,,,,,1.0,,,,10000013609
2009,1,,,,,,,,,1.0,,,,,,,,,,,,,,,139-1976474
2009,1,,,,,,,,,1.0,,2.0,2.0,,,,2.0,,,,,,,,10000021603
2009,1,,,,,,,,,2.0,,3.0,10.0,,,55.0,3.0,,,,10.0,,,,10000004975
2009,4,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,40000003217
2009,3,,,,,,,,,1.0,,3.0,,1.0,,16.0,,,,,,,,,30000016389
2009,5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,50000002357
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000024131
2009,1,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,10000006879
2009,2,,,,,,,,,1.0,,,,1.0,,7.0,,,,,,,,,20001434826
2009,1,,,,,,,,,2.0,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,10000024420
2009,1,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,10000007647
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000068366
2009,4,,,,,,,,,1.0,,,,,,,,,,,,,,,40000004859
2009,2,,,,,,,,,3.0,,,,,,37.0,,,,,72.0,15.0,,,20002752321
2009,3,,,,,,,,,1.0,,1.0,16.0,1.0,,16.0,,,,,3.0,,,,30000011671
2009,3,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,30000090273
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000067226
2009,4,,,,,,,,,1.0,,,4.0,,,10.0,1.0,,,,2.0,,,,40000017943
2009,5,,,,,,,,,1.0,,1.0,,,,9.0,,,,,,,,,50000004702
2009,3,,,,,,,,,3.0,,,10.0,,,12.0,,,,,,,,,30000011256
2009,3,,,,,,,,,1.0,,5.0,1.0,,,39.0,,,,,13.0,,,,30000012322
2009,3,,,,,,,,,1.0,,,1.0,,,8.0,,,,,1.0,,,,30000008193
2009,5,,,,,,,,,3.0,,1.0,,,,,,,,,,1.0,,,50000009986
2009,5,,,,,,,,,4.0,,,,,,,,,,,,,,,50000015095
2009,3,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,30000026263
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000091005
2009,3,,,,,,,,,1.0,,,,,,8.0,,,,,,,,,30000014936
2009,5,,,,,,,,,5.0,,5.0,,,,,,,,,2.0,3.0,,,50000024165
2009,1,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,10000006818
2009,3,,,,,,,,,1.0,,,,,,9.0,,,,,8.0,,,,30000026727
2009,3,,,,,,,,,2.0,,,,,,25.0,,,,,19.0,,,,30000000156
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000057814
2009,3,,,,,,,,,1.0,,,3.0,,,8.0,,,,,2.0,,,,30000010192
2009,3,,,,,,,,,2.0,,,,1.0,,39.0,,,,,,,,,30000034728
2009,3,,,,,,,,,1.0,,,5.0,,,19.0,,,,,,,,,30000029771
2009,5,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,50000010790
2009,5,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,50000001830
2009,5,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,50000009007
2009,3,,,,,,,,,1.0,,,,,1.0,3.0,,,,,1.0,,,,30000035241
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000066847
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000011190
2009,2,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,20000576952
2009,3,,,,,,,,,1.0,,,,,,19.0,,,,,,,,,30000057072
2009,3,,,,,,,,,2.0,,,17.0,,1.0,35.0,,,,,5.0,,,,30000014488
2009,1,,,,,,,,,1.0,,1.0,7.0,,,35.0,,,,,5.0,,,,10000016941
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000013772
2009,4,,,,,,,,,1.0,,,,,,,,,,,,,,,40000004804
2009,2,,,,,,,,,1.0,1.0,1.0,,,1.0,22.0,,,,,1.0,,,,20000819855
2009,5,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,50000006275
2009,3,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,30000057785
2009,3,,,,,,,,,1.0,,,,,,5.0,,,,,,,,,30000022637
2009,2,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,20000157650
2009,3,,,,,,,,,1.0,,,,,,20.0,,,,,15.0,,,,30000057240
2009,3,,,,,,,,,1.0,,,,,,9.0,,,,,,,,,30000034335
2009,3,,,,,,,,,1.0,,4.0,58.0,,2.0,67.0,,,,,3.0,,,,30000021649
2009,3,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,30000008572
2009,3,,,,,,,,,1.0,,,,,,,,,,,5.0,1.0,,,30000010993
2009,3,,,,,,,,,2.0,,1.0,,,,29.0,,,,,2.0,,,,30000058091
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000013944
2009,5,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,50000017623
2009,5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,50000018616
2009,3,,,,,,,,,1.0,,5.0,3.0,,,13.0,,,,,19.0,1.0,,,30000001296
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000009488
2009,1,,,,,,,,,1.0,,,,,,27.0,,,,,,,,,126-1548895
2009,2,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,20000716851
2009,5,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,599-0013727
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000015467
2009,3,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,30000008103
2009,3,,,,,,,,,1.0,,,,,,5.0,,,,,,,,,30000057725
2009,3,,,,,,,,,1.0,,,,,,23.0,,,,,2.0,,,,30000018384
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000005419
2009,1,,,,,,,,,1.0,,,2.0,,,7.0,,,,,3.0,1.0,,,10000005815
2009,5,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,50000060255
2009,3,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,30000057085
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000058238
2009,3,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,30000015951
2009,3,,,,,,,,,1.0,,,,,,6.0,,,,,,,,,30000001067
2009,5,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,50000063250
2009,2,,,,,,,,,1.0,,,,,,11.0,,,,,3.0,,,,20000653433
2009,3,,,,,,,,,1.0,,,3.0,,,7.0,2.0,,,,2.0,,,,30000057411
2009,3,,,,,,,,,2.0,,,14.0,,1.0,17.0,,,,,1.0,1.0,,,30000026358
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000003633
2009,7,,,,,,,,,1.0,,,,,141.0,331.0,,,,,1.0,,,,71125900008
2009,3,,,,,,,,,1.0,,1.0,,,,83.0,,,,,4.0,,,,30000035242
2009,3,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,30000058454
2009,1,,,,,,,,,1.0,,,,,,,,,,,,,,,10000024715
2009,3,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,30000057359
2009,2,,,,,,,,,2.0,,,,,,30.0,,,,,136.0,1.0,,,20002751847
2009,5,,,,,,,,,1.0,,10.0,,,2.0,,,,,2.0,45.0,23.0,,,50000062172
2009,3,,,,,,,,,1.0,,,11.0,,,13.0,,,,,1.0,,,,30000010255
2009,3,,,,,,,,,1.0,,,1.0,,1.0,7.0,,,,,3.0,,,,30000034491
2009,5,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,50000000205
2009,3,,,,,,,,,1.0,,2.0,,,,55.0,,,,,14.0,2.0,,,30000000384
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000068569
2009,3,,,,,,,,,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,,30000012513
2009,3,,,,,,,,,1.0,,,,,,4.0,,,,,2.0,,,,30000010987
2009,3,,,,,,,,,1.0,,6.0,,,1.0,37.0,,,,,,,,,30000019838
2009,2,,,,,,,,,3.0,,,1.0,,,34.0,,,,,,,,,20000625654
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000005380
2009,3,,,,,,,,,1.0,,,9.0,,,9.0,,,,,,,,,30000057037
2009,2,,,,,,,,,1.0,,1.0,8.0,,,10.0,,,,,6.0,,,,20000123440
2009,5,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,50000010572
2009,7,,,,,,,,,85.0,1.0,,,1.0,,74.0,,3.0,,,,,,,74725909994
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000068396
2009,5,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,50000062937
2009,1,,,,,,,,,5.0,1.0,1.0,,,,19.0,,,,,5.0,,,,10000017479
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000001438
2009,5,,,,,,,,,1.0,,3.0,,,,84.0,,,,,,,,,50000024693
2009,3,,,,,,,,,1.0,,,39.0,,,39.0,,,,,,,,,30000057646
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000006722
2009,3,,,,,,,,,1.0,,,,,,,,,,,,,,,30000019589
2009,5,,,,,,,,,1.0,,1.0,,,2.0,13.0,,,,,3.0,,,,50000068248
2009,5,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,50000024748
2009,3,,,,,,,,,1.0,,,1.0,,,21.0,,,,,2.0,,,,30000014352
2009,3,,,,,,,,,1.0,,,,,2.0,,,,,,1.0,1.0,,,30000035316
2009,4,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,40000008156
2009,3,,,,,,,,,2.0,,,2.0,,1.0,5.0,,,,,4.0,,,,30000011232
2009,2,,,,,,,,,1.0,,,,,,,,,,,,,,,20000504311
2009,3,,,,,,,,,1.0,,,,,,4.0,,,,,1.0,,,,30000022643
2009,5,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,50000011293
2009,2,,,,,,,,,1.0,,,,,,,,,,,,,,,20000239015
2009,5,,,,,,,,,6.0,,1.0,,,,1.0,,,,,,,,,50000005754
2009,2,,,,,,,,,4.0,,,,,,44.0,,,,,501.0,133.0,,,20000902270
2009,4,,,,,,,,,1.0,,5.0,,,,,,,,,2.0,1.0,,,40000012423
2009,3,,,,,,,,,1.0,,,3.0,,,3.0,,,,,1.0,,,,30000014694
2009,2,,,,,,,,,1.0,,,,,,1.0,,,,,9.0,4.0,,,20000523965
2009,2,,,,,,,,,1.0,,,,,,,,,,,,,,,20002849212
2009,1,,,,,,,,,1.0,1.0,,,,,3.0,,,,,2.0,1.0,,,10000015718
2009,3,,,,,,,,,1.0,,,,,,4.0,,,,,1.0,,,,30000010171
2009,5,,,,,,,,,1.0,,3.0,,,,3.0,,,,,,,,,50000064131
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000005234
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000008000
2009,3,,,,,,,,,2.0,,,,,,13.0,,,,,1.0,,,,30000025645
2009,1,,,,,,,,,1.0,,7.0,4.0,,,6.0,,,,,2.0,,,,10000017525
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000024780
2009,3,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,30000033126
2009,5,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,50000068492
2009,5,,,,,,,,,1.0,,7.0,,,2.0,11.0,,,,,,,,,50000066328
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000001961
2009,1,,,,,,,,,2.0,,3.0,,,,4.0,,,,,,,,,10000013182
2009,1,,,,,,,,,2.0,,,3.0,1.0,,8.0,2.0,,,,,,,,10000000324
2009,5,,,,,,,,,2.0,,,,,,,,,,,,,,,50000068362
2009,7,,,,,,,,,1.0,,,,,,38.0,,,,,,,,,787-0503064
2009,3,,,,,,,,,1.0,,1.0,2.0,,,4.0,,,,,,,,,30000016863
2009,3,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,30000057078
2009,3,,,,,,,,,1.0,,,5.0,,,6.0,,,,,,,,,30000019582
2009,3,,,,,,,,,1.0,,,1.0,,,23.0,,,,,1.0,1.0,,,30000032711
2009,3,,,,,,,,,11.0,,,61.0,,,92.0,,,,,2.0,,,,30000009536
2009,1,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,10000006375
2009,4,,,,,,,,,26.0,1.0,,,,,,,,,,,,,,40000014970
2009,3,,,,,,,,,2.0,,,2.0,,3.0,54.0,,,,,11.0,,,,30000018143
2009,5,,,,,,,,,1.0,,,,,,1.0,,,,4.0,,5.0,,,50000024540
2009,1,,,,,,,,,1.0,,,4.0,,,,4.0,,,,4.0,,,,10000003434
2009,3,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,30000023296
2009,5,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,50000005286
2009,3,,,,,,,,,1.0,,,1.0,,,5.0,,,,,,1.0,,,30000018124
2009,3,,,,,,,,,1.0,,,14.0,,,18.0,,,,,,,,,30000026460
2009,3,,,,,,,,,1.0,,,,,,27.0,,,,,10.0,,,,30000012203
2009,3,,,,,,,,,1.0,,,5.0,2.0,,7.0,,,,,,,,,30000013113
2009,5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,50000066535
2009,3,,,,,,,,,1.0,,,,,,2.0,,,,,3.0,,,,30000010163
2009,4,,,,,,,,,1.0,,,,,,,,,,,,,,,40000017988
2009,5,,,,,,,,,1.0,,,,,,,,,,,,,,,50000022141
2009,5,,,,,,,,,3.0,,,,,,,,,,,,,,,50000005356
2009,3,,,,,,,,,1.0,,,,,,10.0,,,,1.0,2.0,,,,30000057640
2009,4,,,,,,,,,,1.0,,,,,8.0,,,,,,,,,40000018036
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000067021
2009,1,,,,,,,,,,1.0,,,,,,,,,,,,,,10000021494
2009,5,,,,,,,,,,3.0,,,,,,,,,,,,,,50000064271
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000012033
2009,5,,,,,,,,,,3.0,,,,,38.0,,,,,,,,,50000060575
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000062018
2009,3,,,,,,,,,,1.0,1.0,10.0,,,13.0,,,,,,,,,30000018001
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000016198
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000063447
2009,5,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,50000024526
2009,5,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,50000064287
2009,2,,,,,,,,,,6.0,,,,,23.0,,,,,,,,,20000940311
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000061657
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000062352
2009,3,,,,,,,,,,1.0,,,,,21.0,,,,,2.0,,,,30000010957
2009,1,,,,,,,,,,1.0,,,,1.0,51.0,,1.0,,,5.0,2.0,,,10000014369
2009,3,,,,,,,,,,1.0,,8.0,,,8.0,,,,,7.0,1.0,,,30000011446
2009,3,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,30000058321
2009,5,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,50000068584
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000005641
2009,7,,,,,,,,,,1.0,,,,,,,,,,,,,,77505700008
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000065464
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000010484
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000003945
2009,5,,,,,,,,,,4.0,,,,,,,,,,,,,,50000004726
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000007101
2009,5,,,,,,,,,,1.0,,,,,,,,,,,,,,50000066992
2009,5,,,,,,,,,,2.0,,,,,,,,,,,,,,50000012253
2009,3,,,,,,,,,,1.0,,1.0,,,4.0,,,,,1.0,1.0,,,30000057689
2009,5,,,,,,,,,,3.0,,,,,,,,,,,,,,50000021009
2009,3,,,,,,,,,,3.0,,,,,7.0,,,,,6.0,,,,30000010734
2009,3,,,,,,,,,,1.0,1.0,,,4.0,20.0,,2.0,,,17.0,,,,30000001711
2009,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000020721
2009,3,,,,,,,,,,,6.0,,,,33.0,,,,,1.0,,,,30000018592
2009,3,,,,,,,,,,,1.0,,,,,,,,,,,,,30000012386
2009,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000005892
2009,3,,,,,,,,,,,1.0,,,,35.0,,,,1.0,3.0,1.0,,,30000017001
2009,1,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,10000006534
2009,4,,,,,,,,,,,69.0,,,,77.0,,,,,,,,,40000002825
2009,5,,,,,,,,,,,5.0,,,,12.0,,,,,,,,,50000007544
2009,4,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,40000007228
2009,5,,,,,,,,,,,1.0,,,,10.0,,,,,,,,,50000061797
2009,4,,,,,,,,,,,2.0,,,,3.0,,,,1.0,2.0,,,,40000002578
2009,3,,,,,,,,,,,2.0,3.0,,,1.0,,,,,39.0,,,,30000008232
2009,5,,,,,,,,,,,2.0,,,,23.0,,,,,,1.0,,,50000007091
2009,5,,,,,,,,,,,1.0,,1.0,,26.0,,,,,,,,,50000060060
2009,3,,,,,,,,,,,3.0,5.0,,,15.0,,,,,,,,,30000018528
2009,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000067508
2009,3,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,30000015480
2009,3,,,,,,,,,,,3.0,,,1.0,12.0,,,,,21.0,,,,30000001298
2009,4,,,,,,,,,,,1.0,1.0,,,24.0,,,,,1.0,,,,40000007583
2009,3,,,,,,,,,,,1.0,,,,6.0,,,,,13.0,1.0,,,30000000068
2009,5,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,50000061503
