year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000033401
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000703866
2012,3,,,,,,,,,,,,,,,20.0,,,,,,,,,30000058114
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000058657
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000057872
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000058147
2012,2,,,,,,,,,,,,,,,15.0,,,,,,,,,20002389857
2012,3,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,30000017346
2012,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000001833
2012,5,,,,,,,,,,,,,,,11.0,,,,,,,,,50000019307
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000064171
2012,3,,,,,,,,,,,,,,,27.0,,,,,,,,,30000011407
2012,7,,,,,,,,,,,,,,,104.0,,,,,,,,,77066500003
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000058279
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000011550
2012,3,,,,,,,,,,,,,,,19.0,,,,,,,,,30000012406
2012,3,,,,,,,,,,,,,,,15.0,,,,,,,,,338-3799175
2012,3,,,,,,,,,,,,,,,13.0,,,,,,,,,30000058561
2012,2,,,,,,,,,,,,,,,2.0,,,,,,,,,20000601733
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000055130
2012,9,,,,,,,,,,,,,,,1.0,,,,,,,,,999-0054335
2012,7,,,,,,,,,,,,,,,44.0,,,,,,,,,722-2812732
2012,1,,,,,,,,,,,,,,,6.0,,,,,1.0,,,,10000717022
2012,7,,,,,,,,,,,,,,,8.0,,,,,,,,,722-2437469
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000014821
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000030056
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000011225
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000058517
2012,7,,,,,,,,,,,,,,,8.0,,,,,,,,,735-2061170
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000013202
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20003370133
2012,3,,,,,,,,,,,,,,,28.0,,,,,,,,,30000090259
2012,1,,,,,,,,,,,,,,,7.0,,,,,,,,,10000702148
2012,3,,,,,,,,,,,,,,,16.0,,,,,,,,,30000014868
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000019800
2012,3,,,,,,,,,,,,,,,28.0,,,,,,,,,30000022746
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20000379470
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000708063
2012,3,,,,,,,,,,,,,,,29.0,,,,,,,,,30000029847
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000034445
2012,5,,,,,,,,,,,,,,,35.0,,,,,,,,,50000063283
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000057899
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000016629
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,726-2597540
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000007898
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000011729
2012,3,,,,,,,,,,,,,,,18.0,,,,,,,,,30000057248
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,336-4526122
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000025651
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000030864
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000067875
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000067269
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000034496
2012,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000033794
2012,2,,,,,,,,,,,,,,,2.0,,,,,,,,,20003567269
2012,3,,,,,,,,,,,,,,,16.0,,,,,,,,,30000010653
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000018800
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000057740
2012,7,,,,,,,,,,,,,,,63.0,,,,,,,,,75785509997
2012,3,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,30000010439
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000014255
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000058157
2012,7,,,,,,,,,,,,,,,6.0,,,,,,,,,72172609997
2012,1,,,,,,,,,,,,,,,6.0,,,,,,,,,10000014680
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000033686
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000010987
2012,7,,,,,,,,,,,,,,,19.0,,,,,,,,,77608800001
2012,7,,,,,,,,,,,,,,,8.0,,,,,,,,,759-3225526
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000090181
2012,2,,,,,,,,,,,,,,,19.0,,,,,,,,,20000253262
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000014228
2012,1,,,,,,,,,,,,,,,27.0,,,,,9.0,,,,10000708386
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000058576
2012,7,,,,,,,,,,,,,,,57.0,,,,,,,,,71164400002
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000035514
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20000440446
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,756-2365902
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000067558
2012,3,,,,,,,,,,,,,,,19.0,,,,,,,,,30000018915
2012,3,,,,,,,,,,,,,,,22.0,,,,,,,,,30000011623
2012,7,,,,,,,,,,,,,,,54.0,,,,,,,,,734-1633105
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000016817
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000058159
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,732-0293417
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000058348
2012,5,,,,,,,,,,,,,,,4.0,,,,,,,,,50000001104
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000033568
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000012956
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000024257
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000018175
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000030011
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000058191
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000010169
2012,3,,,,,,,,,,,,,,,1.0,,,,,5.0,1.0,,,30000020100
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000003019
2012,5,,,,,,,,,,,,,,,11.0,,,,,,,,,50000007676
2012,7,,,,,,,,,,,,,,,4.0,,,,,,,,,71191300004
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000716115
2012,7,,,,,,,,,,,,,,,208.0,,,,,,,,,71390800005
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000068577
2012,7,,,,,,,,,,,,,,,13.0,,,,,,,,,776-0448253
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000017775
2012,3,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,30000000134
2012,7,,,,,,,,,,,,,,,30.0,,,,,,,,,743-1536603
2012,1,,,,,,,,,,,,,,,63.0,,,,,,,,,10000023193
2012,7,,,,,,,,,,,,,,,601.0,,,,,,,,,71507400004
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20000382742
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000705278
2012,7,,,,,,,,,,,,,,,11.0,,,,,,,,,726-4461592
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000034460
2012,7,,,,,,,,,,,,,,,5.0,,,,,,,,,739-1460253
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000017348
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000002945
2012,7,,,,,,,,,,,,,,,19.0,,1.0,,,,,,,774-3050221
2012,5,,,,,,,,,,,,,,,4.0,,,,,,2.0,,,50000068417
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000715952
2012,7,,,,,,,,,,,,,,,40.0,,,,,,,,,775-2511480
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000027567
2012,1,,,,,,,,,,,,,,,5.0,,,,,,,,,10000016325
2012,5,,,,,,,,,,,,,,,45.0,,,,,1.0,,,,50000024560
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000008700
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20000478766
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000010628
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000001083
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000012266
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000013752
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000022131
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000006078
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000066817
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000035355
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000018178
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000021714
2012,5,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,50000024313
2012,2,,,,,,,,,,,,,,,15.0,,,,,,,,,20001162017
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000001033
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000021231
2012,3,,,,,,,,,,,,,,,13.0,,,,,,,,,30000034214
2012,7,,,,,,,,,,,,,,,12.0,,,,,,,,,743-0889809
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000700904
2012,3,,,,,,,,,,,,,,,31.0,,,,,,,,,30000058324
2012,3,,,,,,,,,,,,,,,14.0,,,,,,,,,30000007514
2012,3,,,,,,,,,,,,,,,20.0,,,,,,,,,30000016733
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000011415
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000015258
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000021955
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000005718
2012,9,,,,,,,,,,,,,,,1.0,,,,,,,,,999-0032743
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000715152
2012,3,,,,,,,,,,,,,,,20.0,,,,,,,,,30000058682
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,720-4295486
2012,2,,,,,,,,,,,,,,,4.0,,,,,,,,,20000176101
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000022358
2012,2,,,,,,,,,,,,,,,6.0,,,,,,,,,20000816304
2012,7,,,,,,,,,,,,,,,1033.0,,,,,,,,,727-1833860
2012,1,,,,,,,,,,,,,,,68.0,,,,,,,,,10000012456
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000035013
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000708069
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000057966
2012,1,,,,,,,,,,,,,,,4.0,,,,,8.0,,,,10000707506
2012,7,,,,,,,,,,,,,,,13.0,,,,,,,,,763-1254889
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000008259
2012,1,,,,,,,,,,,,,,,6.0,,,,,,,,,10000017862
2012,3,,,,,,,,,,,,,,,24.0,,,,,1.0,,,,30000057651
2012,1,,,,,,,,,,,,,,,20.0,,,,,,,,,10000022553
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000025796
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000708433
2012,3,,,,,,,,,,,,,,,17.0,,,,,,,,,30000028179
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000702349
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000020884
2012,2,,,,,,,,,,,,,,,7.0,,,,,,,,,20000571443
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000018063
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000017914
2012,7,,,,,,,,,,,,,,,71.0,,,,,,,,,70870209991
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000024789
2012,1,,,,,,,,,,,,,,,11.0,,,,,1.0,,,,10000012095
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000015621
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000008797
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000033204
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000024372
2012,5,,,,,,,,,,,,,,,4.0,,,,,,,,,50000015146
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000058048
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000002302
2012,5,,,,,,,,,,,,,,,4.0,,,,,,,,,50000066370
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000090040
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000034527
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000068057
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000060438
2012,1,,,,,,,,,,,,,,,23.0,,,,,1.0,6.0,,,10000024430
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000014562
2012,2,,,,,,,,,,,,,,,14.0,,,,,,,,,20003715444
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000057866
2012,3,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,30000016201
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000019589
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000005275
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000057990
2012,3,,,,,,,,,,,,,,,22.0,,,,,,,,,30000034993
2012,3,,,,,,,,,,,,,,,14.0,,,,,,,,,30000000245
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000025869
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000034869
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000017950
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000097080
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000058546
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000002828
2012,1,,,,,,,,,,,,,,,5.0,,,,,,,,,10000022968
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000017953
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000010345
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000014499
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000031043
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000026715
2012,7,,,,,,,,,,,,,,,2.0,,,,,,,,,720-5604550
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000011569
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,373-0149048
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000035479
2012,2,,,,,,,,,,,,,,,37.0,,,,,,,,,20002742153
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000065595
2012,1,,,,,,,,,,,,,,,6.0,,,,,,,,,10000002503
2012,7,,,,,,,,,,,,,,,6.0,,,,,,,,,70142309995
2012,2,,,,,,,,,,,,,,,4.0,,,,,,,,,20002938198
2012,5,,,,,,,,,,,,,,,2.0,,6.0,,,,,,,50000013919
2012,3,,,,,,,,,,,,,,,67.0,,,,,,,,,30000033119
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000057684
2012,7,,,,,,,,,,,,,,,130.0,,,,,,,,,731-1076317
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000012850
2012,2,,,,,,,,,,,,,,,10.0,,,,,,,,,20000534774
2012,7,,,,,,,,,,,,,,,117.0,,,,,,,,,758-1832516
2012,7,,,,,,,,,,,,,,,16.0,,,,,,,,,77335000009
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000018116
2012,3,,,,,,,,,,,,,,,62.0,,,,,1.0,,,,30000013147
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000025330
2012,7,,,,,,,,,,,,,,,254.0,,,,,,,,,77332300002
2012,7,,,,,,,,,,,,,,,333.0,,,,,,,,,77687600009
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000014604
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000021015
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000030119
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000013102
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000016125
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000068441
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000017898
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000714007
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000012438
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000068362
2012,1,,,,,,,,,,,,,,,7.0,,,,,,,,,10000700143
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000035286
2012,5,,,,,,,,,,,,,,,17.0,,,,,,,,,50000068567
2012,5,,,,,,,,,,,,,,,11.0,,,,,,,,,50000068391
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000057562
2012,7,,,,,,,,,,,,,,,46.0,,,,,,,,,720-4515212
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000067344
2012,3,,,,,,,,,,,,,,,13.0,,,,,,,,,30000011539
2012,5,,,,,,,,,,,,,,,7.0,,,,,,,,,50000066365
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000028222
2012,2,,,,,,,,,,,,,,,13.0,,,,,,,,,20002753177
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000030431
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000010989
2012,7,,,,,,,,,,,,,,,129.0,,,,,,,,,756-1750551
2012,5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,50000011011
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000008134
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000026021
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000712202
2012,3,,,,,,,,,,,,,,,17.0,,,,,,,,,30000026553
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000004675
2012,7,,,,,,,,,,,,,,,1.0,,,,85.0,363.0,,,,726-2984095
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000020157
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,70704610010
2012,2,,,,,,,,,,,,,,,7.0,,,,,,,,,20003490871
2012,1,,,,,,,,,,,,,,,6.0,,,,,,,,,10000018068
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000001117
2012,3,,,,,,,,,,,,,,,8.0,,,,,3.0,,,,30000034778
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000005866
2012,2,,,,,,,,,,,,,,,8.0,,,,,,,,,20000355821
2012,1,,,,,,,,,,,,,,,22.0,,,,,,,,,10000017038
2012,5,,,,,,,,,,,,,,,23.0,,,,,,,,,50000008947
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000011705
2012,3,,,,,,,,,,,,,,,30.0,,,,,,,,,30000057300
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000020707
2012,7,,,,,,,,,,,,,,,22.0,,,,,,,,,738-3365241
2012,1,,,,,,,,,,,,,,,9.0,,,,,,,,,10000006684
2012,5,,,,,,,,,,,,,,,5.0,,,,,,,,,50000000028
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000015632
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000014617
2012,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000057057
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000026512
2012,5,,,,,,,,,,,,,,,22.0,,,,,,,,,50000061330
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000025093
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000058152
2012,3,,,,,,,,,,,,,,,22.0,,,,,,,,,30000035365
2012,3,,,,,,,,,,,,,,,40.0,,,,,,,,,30000057275
2012,2,,,,,,,,,,,,,,,24.0,,,,,,,,,20000844567
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000718140
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000017863
2012,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000010132
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000062978
2012,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000000903
2012,7,,,,,,,,,,,,,,,3.0,,,,,,,,,73733609993
2012,5,,,,,,,,,,,,,,,6.0,,,,,,,,,50000060137
2012,7,,,,,,,,,,,,,,,640.0,,,,,,,,,71855800007
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000034334
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,706-1522806
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000026574
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000058291
2012,1,,,,,,,,,,,,,,,19.0,,,,,,,,,10000015592
2012,1,,,,,,,,,,,,,,,15.0,,,,,,,,,10000000929
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,326-4413812
2012,3,,,,,,,,,,,,,,,5.0,,,,,,,,,30000016483
2012,3,,,,,,,,,,,,,,,12.0,,,,,2.0,,,,30000026555
2012,1,,,,,,,,,,,,,,,33.0,,,,,,,,,175-2804320
2012,2,,,,,,,,,,,,,,,40.0,,,,,,,,,20000468806
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000021118
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000014717
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000008169
2012,2,,,,,,,,,,,,,,,9.0,,,,,,,,,20003437166
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000035241
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000034720
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000002157
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000058650
2012,1,,,,,,,,,,,,,,,8.0,,,,,,,,,10000701532
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000057772
2012,1,,,,,,,,,,,,,,,1.0,,,,,,,,,10000705506
2012,3,,,,,,,,,,,,,,,7.0,,,,,1.0,,,,30000010123
2012,5,,,,,,,,,,,,,,,5.0,,,,,,,,,50000009229
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000066337
2012,1,,,,,,,,,,,,,,,8.0,,,,,,,,,10000705957
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000015466
2012,3,,,,,,,,,,,,,,,1.0,,,,,5.0,1.0,,,30000001821
2012,3,,,,,,,,,,,,,,,9.0,,,,,,,,,30000058520
2012,3,,,,,,,,,,,,,,,31.0,,,,,,,,,30000023222
2012,7,,,,,,,,,,,,,,,13.0,,,,,,,,,761-1140597
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000009300
2012,9,,,,,,,,,,,,,,,1.0,,,,,,,,,984-1542642
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000060406
2012,3,,,,,,,,,,,,,,,66.0,,,,,,,,,30000028191
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000035258
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000028747
2012,3,,,,,,,,,,,,,,,7.0,,,,,,,,,30000058693
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000024718
2012,1,,,,,,,,,,,,,,,281.0,,,,,,,,,10000024716
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000033842
2012,5,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,1.0,,,50000005602
2012,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000704859
2012,3,,,,,,,,,,,,,,,16.0,,,,,,,,,30000035543
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,790-0724148
2012,7,,,,,,,,,,,,,,,7030.0,,,,,,,,,77272800006
2012,7,,,,,,,,,,,,,,,193.0,,,,,,,,,727-0222046
2012,3,,,,,,,,,,,,,,,13.0,,,,,,,,,30000009170
2012,1,,,,,,,,,,,,,,,23.0,,,,,,,,,10000017694
2012,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20000858528
2012,1,,,,,,,,,,,,,,,14.0,,,,,,,,,10000023445
2012,1,,,,,,,,,,,,,,,27.0,,,,,,,,,10000024538
2012,2,,,,,,,,,,,,,,,19.0,,,,,,,,,20003020447
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000058218
2012,7,,,,,,,,,,,,,,,1.0,,,,,,,,,733-0816610
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000016748
2012,2,,,,,,,,,,,,,,,8.0,,,,,,,,,20001434826
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000006879
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000003698
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000701993
2012,3,,,,,,,,,,,,,,,28.0,,1.0,,,,,,,30000004738
2012,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000022617
2012,5,,,,,,,,,,,,,,,4.0,,,,,,,,,50000067696
2012,2,,,,,,,,,,,,,,,6.0,,,,,,,,,20000315357
2012,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000068324
2012,1,,,,,,,,,,,,,,,2.0,,,,,,,,,10000014905
2012,7,,,,,,,,,,,,,,,7.0,,,,,,,,,72003500009
2012,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000027556
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000015032
2012,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000066706
2012,7,,,,,,,,,,,,,,,8.0,,,,,,,,,77748100001
2012,5,,,,,,,,,,,,,,,7.0,,,,,,,,,50000011065
2012,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000017899
2012,7,,,,,,,,,,,,,,,107.0,,,,,,,,,702-0411771
2012,3,,,,,,,,,,,,,,,8.0,,,,,,,,,30000020099
2012,3,,,,,,,,,,,,,,,4.0,,,,,1.0,,,,30000005629
2012,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000057713
2012,3,,,,,,,,,,,,,,,3.0,,,,,,,,,30000017446
2012,3,,,,,,,,,,,,,,,12.0,,,,,,,,,30000058005
2012,1,,,,,,,,,,,,,,,12.0,,,,,,,,,10000714810
2012,5,,,,,,,,,,,,,,,2.0,,,,,,,,,50000063716
2012,2,,,,,,,,,,,,,,,10.0,,,,,,,,,20003557895
2012,1,,,,,,,,,,,,,,,3.0,,,,,,,,,10000024858
2012,1,,,,,,,,,,,,,,,59.0,,,,,,,,,10000020239
2012,7,,,,,,,,,,,,,,,25.0,,,,,,,,,726-0402100
2012,7,,,,,,,,,,,,,,,3.0,,,,,,,,,752-2323186
