agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q023,q031,q047,q048,q053,q055,q056,q061,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
2,20003368617,,,,,,,,,68.7285223367698,,,,,,,,,,,,,,,,,,,
2,20004384520,,,,,,,,,73.7341772151899,,,,,,,,,,,,,,,,,,,
3,30000000047,,,,,,,,,87.4233128834356,,,,,,,5.92105263157895,,,,,,,,,,,,
3,30000000058,,,,,,,,,81.2362030905077,,,,,,,,,,,,,,,,,,,
3,30000000088,,,,,,,,,52.2144522144522,,,,,,,,,,,,,,,,,,,
3,30000000148,,,,,,,,,78.2178217821782,,,,,,,,,,,,,,,,,,,
3,30000000172,,,,,,,,,35.5886332882273,,,,,,,,,,,,,,,,,,,
3,30000000193,,,,,,,,,31.5533980582524,,,,,12.3655913978495,,8.60215053763441,,,,,,,,,,,,
3,30000000197,,,,,,,,,63.8297872340426,,,,,,,,,,,,,,,,,,,
3,30000000210,,,,,,,,,69.1176470588235,,,,,,,1.58730158730159,,,,,,,,,,,,
3,30000000251,,,,,,,,,55.5555555555556,,,,,,,,,,,,,,,,,,,
3,30000000275,,,,,,,,,69.5187165775401,,,,,,,,,,,,,,,,,,,
3,30000000324,,,,,,,,,78.5425101214575,,,,,,,1.29032258064516,,,,,,,,,,,,
3,30000000444,,,,,,,,,73.0113636363636,,,,,,,,,,,,,,,,,,,
3,30000000445,,,,,,,,,46.652719665272,,,,,,,,,,,,,,,,,,,
3,30000000485,,,,,,,,,50.0,,,,,,,10.0,,,,,,,,,,,,
3,30000000698,,,,,,,,,55.6485355648536,,,,,,,,,,,,,,,,,,,
3,30000000734,,,,,,,,,35.3947368421053,,,,,,,,,,,,,,,,,,,
3,30000000855,,,,,,,,,33.3333333333333,,,,,25.0,,8.33333333333333,,,,,,,,,,,,
3,30000000877,,,,,,,,,81.0035842293907,,,,,,,,,,,,,,,,,,,
3,30000000893,,,,,,,,,50.2092050209205,,,,,,,,,,,,,,,,,,,
3,30000000898,,,,,,,,,97.6744186046512,,,,,,,,,,,,,,,,,,,
3,30000000958,,,,,,,,,88.5608856088561,,,,,,,,,,,,,,,,,,,
3,30000001143,,,,,,,,,68.5121107266436,,,,,,,,,,,,,,,,,,,
3,30000001184,,,,,,,,,65.359477124183,,,,,,,,,,,,,,,,,,,
3,30000001213,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000001373,,,,,,,,,86.1111111111111,,,,,,,,,,,,,,,,,,,
3,30000001374,,,,,,,,,44.8275862068966,,,,,,,,,,,,,,,,,,,
3,30000001377,,,,,,,,,55.3571428571429,,,,,,,2.12765957446809,,,,,,,,,,,,
3,30000001399,,,,,,,,,45.4709058188362,,,,,,,,,,,,,,,,,,,
3,30000001402,,,,,,,,,63.953488372093,,,,,,,,,,,,,,,,,,,
3,30000001409,,,,,,,,,53.1645569620253,,,,,,,1.38888888888889,,,,,,,,,,,,
3,30000001426,,,,,,,,,84.2767295597484,,,,,,,,,,,,,,,,,,,
3,30000001464,,,,,,,,,31.3186813186813,,,,,,,,,,,,,,,,,,,
3,30000001479,,,,,,,,,47.5774424146148,,,,,,,,,,,,,,,,,,,
3,30000001513,,,,,,,,,33.2089552238806,,,,,,,1.49253731343284,,,,,,,,,,,,
3,30000001597,,,,,,,,,44.7058823529412,,,,,,,,,,,,,,,,,,,
3,30000001617,,,,,,,,,35.3605560382276,,,,,,,,,,,,,,,,,,,
3,30000001627,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,50.0
3,30000001695,,,,,,,,,51.4492753623188,,,,,,,,,,,,,,,,,,,
3,30000001700,,,,,,,,,61.1607142857143,,,,,,,2.78745644599303,,,,,,,,,,,,
3,30000001701,,,,,,,,,58.7301587301587,,,,,,,3.38983050847458,,,,,,,,,,,,
3,30000001705,,,,,,,,,37.5545851528384,,,,,,,,,,,,,,,,,,,
3,30000001715,,,,,,,,,36.7088607594937,,,,,,,,,,,,,,,,,,,
3,30000001720,,,,,,,,,52.3809523809524,,,,,,,,,,,,,,,,,,,25.7142857142857
3,30000001778,,,,,,,,,73.3333333333333,,,,,,,8.33333333333333,,,,,,,,,,,,
3,30000001933,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000001936,,,,,,,,,59.0909090909091,,,,,,,,,,,,,,,,,,,
3,30000002232,,,,,,,,,91.5229885057471,,,,,,,,,,,,,,,,,,,
3,30000002247,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,30.0
3,30000002289,,,,,,,,,58.5185185185185,,,,,,,,,,,,,,,,,,,
3,30000002315,,,,,,,,,65.1376146788991,,,,,,,9.23076923076923,,,,,,,,,,,,
3,30000002318,,,,,,,,,65.8823529411765,,,,,,,1.40845070422535,,,,,,,,,,,,
3,30000002710,,,,,,,,,81.6901408450704,,,,,,,,,,,,,,,,,,,
3,30000002759,,,,,,,,,75.9002770083102,,,,,,,,,,,,,,,,,,,
3,30000002762,,,,,,,,,61.9565217391304,,,,,,,,,,,,,,,,,,,
3,30000002838,,,,,,,,,57.9365079365079,,,,,,,,,,,,,,,,,,,
3,30000003027,,,,,,,,,68.8235294117647,,,,,,,,,,,,,,,,,,,
3,30000003226,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,26.3157894736842
3,30000003614,,,,,,,,,93.6507936507936,,,,,,,,,,,,,,,,,,,
3,30000004009,,,,,,,,,80.398406374502,,,,,,,,,,,,,,,,,,,
3,30000004032,,,,,,,,,41.4965986394558,,,,,,,,,,,,,,,,,,,25.6849315068493
3,30000004857,,,,,,,,,35.5614973262032,,,,,,,,,,,,,,,,,,,
3,30000005095,,,,,,,,,52.2522522522522,,,,,,,,,,,,,,,,,,,
3,30000005116,,,,,,,,,34.1463414634146,,,,,,,1.51515151515152,,,,,,,,,,,,
3,30000005271,,,,,,,,,57.5609756097561,,,,,,,,,,,,,,,,,,,
3,30000005394,,,,,,,,,88.8888888888889,,,,,,,,,,,,,,,,,,,
3,30000005568,,,,,,,,,34.4155844155844,,,,,,,,,,,,,,,,,,,
3,30000005633,,,,,,,,,40.230242688239,,,,,,,,,,,,,,,,,,,
3,30000005676,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
3,30000005716,,,,,,,,,43.3712121212121,,,,,,,1.40280561122244,,,,,,,,,,,,
3,30000005749,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,
3,30000005754,,,,,,,,,35.202492211838,,,,,,,,,,,,,,,,,,,30.5295950155763
3,30000005768,,,,,,,,,64.8854961832061,,,,,,,1.98412698412698,,,,,,,,,,,,
3,30000005903,,,,,,,,,33.203125,,,,,,,1.22129946262824,,,,,,,,,,,,
3,30000005956,,,,,,,,,33.2231404958678,,,,,,,,,,,,,,,,,,,
3,30000006110,,,,,,,,,85.2941176470588,,,,,,,2.35294117647059,,,,,,,,,,,,
3,30000006161,,,,,,,,,32.2289156626506,,,,,,,,,,,,,,,,,,,
3,30000006176,,,,,,,,,82.9861111111111,,,,,,,,,,,,,,,,,,,
3,30000006186,,,,,,,,,76.2452107279694,,,,,,,,,,,,,,,,,,,
3,30000006194,,,,,,,,,34.6153846153846,,,,,,,,,,,,,,,,,,,
3,30000006212,,,,,,,,,78.5234899328859,,,,,,,,,,,,,,,,,,,
3,30000007404,,,,,,,,,57.1592210767468,,,,,,,,,,,,,,,,,,,
3,30000007506,,,,,,,,,71.1428571428571,,,,,,,,,,,,,,,,,,,
3,30000007598,,,,,,,,,50.1066098081023,,,,,,,,,,,,,,,,,,,
3,30000007614,,,,,,,,,85.6481481481482,,,,,,,,,,,,,,,,,,,
3,30000007799,,,,,,,,,81.7721518987342,,,,,,,,,,,,,,,,,,,
3,30000007909,,,,,,,,,86.5384615384615,,,,,,,,,,,,,,,,,,,
3,30000008035,,,,,,,,,59.4771241830065,,,,,,,,,,,,,,,,,,,
3,30000008056,,,,,,,,,38.8888888888889,,,,,,,,,,,,,,,,,,,
3,30000008122,,,,,,,,,40.3361344537815,,,,,,,,,,,,,,,,,,,
3,30000008128,,,,,,,,,64.4144144144144,,,,,,,,,,,,,,,,,,,
3,30000008141,,,,,,,,,69.1099476439791,,,,,,,,,,,,,,,,,,,
3,30000008191,,,,,,,,,82.9268292682927,,,,,,,,,,,,,,,,,,,
3,30000008200,,,,,,,,,67.175572519084,,,,,,,,,,,,,,,,,,,
3,30000008202,,,,,,,,,70.2127659574468,,,,,13.953488372093,,4.65116279069767,,,,,,,,,,,,
3,30000008205,,,,,,,,,58.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000008232,,,,,,,,,34.9794238683128,,,,,10.2150537634409,,34.4086021505376,,,,,,,,,,,,
3,30000008259,,,,,,,,,66.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000008270,,,,,,,,,64.4444444444444,,,,,,,,,,,,,,,,,,,
3,30000008289,,,,,,,,,32.7586206896552,,,,,,,,,,,,,,,,,,,22.4137931034483
3,30000008387,,,,,,,,,60.2040816326531,,,,,,,,,,,,,,,,,,,
3,30000008397,,,,,,,,,37.9310344827586,,,,,,,,,,,,,,,,,,,
3,30000008439,,,,,,,,,87.8419452887538,,,,,,,,,,,,,,,,,,,
3,30000008491,,,,,,,,,62.8571428571429,,,,,,,,,,,,,,,,,,,
3,30000008500,,,,,,,,,76.25,,,,,,,,,,,,,,,,,,,
3,30000008510,,,,,,,,,40.7407407407407,,,,,,,,,,,,,,,,,,,
3,30000008526,,,,,,,,,53.8847117794486,,,,,,,3.85964912280702,,,,,,,,,,,,
3,30000008545,,,,,,,,,63.1944444444444,,,,,,,,,,,,,,,,,,,
3,30000008576,,,,,,,,,87.7611940298507,,,,,,,,,,,,,,,,,,,
3,30000008660,,,,,,,,,62.8691983122363,,,,,,,,,,,,,,,,,,,
3,30000008693,,,,,,,,,46.2555066079295,,,,,,,,,,,,,,,,,,,
3,30000008762,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,,
3,30000008774,,,,,,,,,36.7132867132867,,,,,,,,,,,,,,,,,,,
3,30000008785,,,,,,,,,43.5750999428898,,,,,,,,,,,,,,,,,,,
3,30000008798,,,,,,,,,61.1702127659574,,,,,,,5.59210526315789,,,,,,,,,,,,
3,30000008800,,,,,,,,,81.4814814814815,,,,,,,6.80473372781065,,,,,,,,,,,,
3,30000008804,,,,,,,,,68.75,,,,,,,8.82352941176471,,,,,,,,,,,,
3,30000008811,,,,,,,,,34.020618556701,,,,,,,,,,,,,,,,,,,28.3505154639175
3,30000008816,,,,,,,,,33.8383838383838,,,,,,,,,,,,,,,,,,,
3,30000008831,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000008871,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,
3,30000008892,,,,,,,,,42.7574171029668,,,,,,,,,,,,,,,,,,,
3,30000008896,,,,,,,,,48.2142857142857,,,,,,,,,,,,,,,,,,,30.3571428571429
3,30000008904,,,,,,,,,31.3186813186813,,,,,,,,,,,,,,,,,,,
3,30000008941,,,,,,,,,81.3747228381375,,,,,,,,,,,,,,,,,,,
3,30000009024,,,,,,,,,91.8032786885246,,,,,,,,,,,,,,,,,,,
3,30000009036,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,
3,30000009047,,,,,,,,,51.1182108626198,,,,,,,,,,,,,,,,,,,
3,30000009064,,,,,,,,,86.2068965517241,,,,,,,5.5793991416309,,,,,,,,,,,,
3,30000009079,,,,,,,,,31.9327731092437,,,,,,,,,,,,,,,,,,,
3,30000009155,,,,,,,,,35.0993377483444,,,,,,,,,,,,,,,,,,,
3,30000009170,,,,,,,,,63.0872483221477,,,,,,,,,,,,,,,,,,,
3,30000009244,,,,,,,,,56.701030927835,,,,,,,4.01459854014599,,,,,,,,,,,,
3,30000009259,,,,,,,,,66.0550458715596,,,,,,,2.08333333333333,,,,,,,,,,,,
3,30000009309,,,,,,,,,52.9661016949153,,,,,,,,,,,,,,,,,,,
3,30000009322,,,,,,,,,54.6031746031746,,,,,,,3.80952380952381,,,,,,,,,,,,
3,30000009366,,,,,,,,,39.0625,,,,,,,3.82165605095541,,,,,,,,,,,,
3,30000009378,,,,,,,,,73.5099337748344,,,,,,,,,,,,,,,,,,,
3,30000009388,,,,,,,,,41.6666666666667,,,,,,,1.92307692307692,,,,,,,,,,,,
3,30000009423,,,,,,,,,38.3333333333333,,,,,,,,,,,,,,,,,,,23.3333333333333
3,30000009437,,,,,,,,,72.3287671232877,,,,,,,,,,,,,,,,,,,
3,30000009517,,,,,,,,,31.8725099601594,,,,,,,,,,,,,,,,,,,
3,30000009632,,,,,,,,,57.6036866359447,,,,,,,,,,,,,,,,,,,
3,30000009737,,,,,,,,,74.2671009771987,,,,,,,,,,,,,,,,,,,
3,30000009777,,,,,,,,,72.0930232558139,,,,,,,,,,,,,,,,,,,
3,30000009822,,,,,,,,,75.8620689655172,,,,,,,5.0,,,,,,,,,,,,
3,30000009923,,,,,,,,,39.9408284023669,,,,,,,10.5084745762712,,,,,,,,,,,,
3,30000009970,,,,,,,,,35.8490566037736,,,,,,,1.69491525423729,,,,,,,,,,,,
3,30000010015,,,,,,,,,45.578231292517,,,,,,,,,,,,,,,,,,,
3,30000010121,,,,,,,,,74.5762711864407,,,,,,,,,,,,,,,,,,,
3,30000010122,,,,,,,,,32.4786324786325,,,,,,,,,,,,,,,,,,,
3,30000010123,,,,,,,,,38.4615384615385,,,,,,,,,,,,,,,,,,,
3,30000010132,,,,,,,,,44.2105263157895,,,,,,,,,,,,,,,,,,,
3,30000010157,,,,,,,,,62.3529411764706,,,,,,,,,,,,,,,,,,,
3,30000010165,,,,,,,,,78.1609195402299,,,,,,,1.33333333333333,,,,,,,,,,,,
3,30000010179,,,,,,,,,76.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000010194,,,,,,,,,71.0144927536232,,,,,,,,,,,,,,,,,,,
3,30000010255,,,,,,,,,61.2412177985948,,,,,,,,,,,,,,,,,,,
3,30000010307,,,,,,,,,38.4030418250951,,,,,,,3.27653997378768,,,,,,,,,,,,
3,30000010345,,,,,,,,,48.8372093023256,,,,,,,,,,,,,,,,,,,
3,30000010374,,,,,,,,,69.5652173913043,,,,,,,,,,,,,,,,,,,
3,30000010434,,,,,,,,,73.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000010439,,,,,,,,,38.7755102040816,,,,,,,,,,,,,,,,,,,
3,30000010464,,,,,,,,,56.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000010606,,,,,,,,,57.0552147239264,,,,,,,,,,,,,,,,,,,
3,30000010608,,,,,,,,,39.0334572490706,,,,,,,,,,,,,,,,,,,
3,30000010619,,,,,,,,,37.8767123287671,,,,,,,,,,,,,,,,,,,20.3424657534247
3,30000010628,,,,,,,,,82.3529411764706,,,,,,,,,,,,,,,,,,,23.5294117647059
3,30000010685,,,,,,,,,89.5833333333333,,,,,,,,,,,,,,,,,,,
3,30000010693,,,,,,,,,79.2592592592593,,,,,,,2.33644859813084,,,,,,,,,,,,
3,30000010734,,,,,,,,,78.8321167883212,,,,,,,,,,,,,,,,,,,
3,30000010741,,,,,,,,,68.9655172413793,,,,,,,,,,,,,,,,,,,
3,30000010829,,,,,,,,,68.6390532544379,,,,,,,,,,,,,,,,,,,
3,30000010853,,,,,,,,,65.2582159624413,,,,,,,,,,,,,,,,,,,
3,30000010886,,,,,,,,,50.1259445843829,,,,,,,,,,,,,,,,,,,
3,30000010936,,,,,,,,,87.192118226601,,,,,,,,,,,,,,,,,,,
3,30000010956,,,,,,,,,67.1617161716172,,,,,,,,,,,,,,,,,,,
3,30000010973,,,,,,,,,37.7083333333333,,,,,,,,,,,,,,,,,,,
3,30000010993,,,,,,,,,40.625,,,,,,,,,,,,,,,,,,,
3,30000011085,,,,,,,,,95.1690821256039,,,,,,,,,,,,,,,,,,,
3,30000011159,,,,,,,,,60.377358490566,,,,,,,,,,,,,,,,,,,
3,30000011207,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,
3,30000011286,,,,,,,,,35.5932203389831,,,,,,,,,,,,,,,,,,,
3,30000011307,,,,,,,,,66.5399239543726,,,,,,,,,,,,,,,,,,,
3,30000011347,,,,,,,,,83.6734693877551,,,,,,,2.32558139534884,,,,,,,,,,,,20.4081632653061
3,30000011409,,,,,,,,,36.9565217391304,,,,,,,,,,,,,,,,,,,
3,30000011411,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
3,30000011431,,,,,,,,,78.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000011438,,,,,,,,,59.6651445966514,,,,,,,,,,,,,,,,,,,
3,30000011444,,,,,,,,,76.9690927218345,,,,,,,,,,,,,,,,,,,
3,30000011466,,,,,,,,,61.3953488372093,,,,,,,,,,,,,,,,,,,
3,30000011492,,,,,,,,,95.4545454545455,,,,,,,5.95238095238095,,,,,,,,,,,,
3,30000011539,,,,,,,,,86.6666666666667,,,,,,,,,,,,,,,,,,,26.6666666666667
3,30000011550,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000011557,,,,,,,,,92.7710843373494,,,,,,,1.88679245283019,,,,,,,,,,,,
3,30000011601,,,,,,,,,80.4878048780488,,,,,,,,,,,,,,,,,,,
3,30000011623,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
3,30000011634,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,
3,30000011666,,,,,,,,,55.4019014693172,,,,,,,,,,,,,,,,,,,
3,30000011669,,,,,,,,,48.6486486486487,,,,,,,,,,,,,,,,,,,
3,30000011705,,,,,,,,,91.6666666666667,,,,,,,,,,,,,,,,,,,
3,30000011734,,,,,,,,,70.6874189364462,,,,,,,,,,,,,,,,,,,
3,30000011788,,,,,,,,,44.7761194029851,,,,,,,,,,,,,,,,,,,22.3880597014925
3,30000011817,,,,,,,,,35.0649350649351,,,,,17.6470588235294,,13.2352941176471,,,,,,,,,,,,
3,30000011821,,,,,,,,,46.6666666666667,,,,,,,4.16666666666667,,,,,,,,,,,,
3,30000011952,,,,,,,,,41.7322834645669,,,,,,,4.24028268551237,,,,,,,,,,,,
3,30000011953,,,,,,,,,83.7719298245614,,,,,,,,,,,,,,,,,,,
3,30000011971,,,,,,,,,85.0393700787402,,,,,,,,,,,,,,,,,,,
3,30000012107,,,,,,,,,40.7407407407407,,,,,,,,,,,,,,,,,,,
3,30000012163,,,,,,,,,56.1151079136691,,,,,,,,,,,,,,,,,,,
3,30000012230,,,,,,,,,83.4146341463415,,,,,,,,,,,,,,,,,,,
3,30000012236,,,,,,,,,60.8163265306122,,,,,,,3.82165605095541,,,,,,,,,,,,
3,30000012299,,,,,,,,,37.3831775700935,,,,,,,1.12359550561798,,,,,,,,,,,,20.5607476635514
3,30000012322,,,,,,,,,82.8254847645429,,,,,,,,,,,,,,,,,,,
3,30000012506,,,,,,,,,72.1518987341772,,,,,,,,,,,,,,,,,,,
3,30000012512,,,,,,,,,86.8263473053892,,,,,,,,,,,,,,,,,,,
3,30000012513,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,
3,30000012514,,,,,,,,,65.7894736842105,,,,,,,,,,,,,,,,,,,
3,30000012518,,,,,,,,,57.1428571428571,,,,,,,,,,,,,,,,,,,
3,30000012610,,,,,,,,,39.5402298850575,,,,,,,,,,,,,,,,,,,22.9885057471264
3,30000012617,,,,,,,,,76.9662921348315,,,,,,,,,,,,,,,,,,,
3,30000012699,,,,,,,,,32.3076923076923,,,,,,,,,,,,,,,,,,,26.1538461538462
3,30000012761,,,,,,,,,40.1785714285714,,,,,,,,,,,,,,,,,,,
3,30000012936,,,,,,,,,77.7272727272727,,,,,,,,,,,,,,,,,,,
3,30000012959,,,,,,,,,89.5604395604396,,,,,,,,,,,,,,,,,,,
3,30000012985,,,,,,,,,39.0728476821192,,,,,,,,,,,,,,,,,,,
3,30000013022,,,,,,,,,76.0330578512397,,,,,,,,,,,,,,,,,,,
3,30000013107,,,,,,,,,79.0123456790123,,,,,,,,,,,,,,,,,,,
3,30000013109,,,,,,,,,74.6626686656672,,,,,,,,,,,,,,,,,,,
3,30000013157,,,,,,,,,55.9405940594059,,,,,,,,,,,,,,,,,,,
3,30000013240,,,,,,,,,31.7365269461078,,,,,,,,,,,,,,,,,,,
3,30000013716,,,,,,,,,30.6060606060606,,,,,,,,,,,,,,,,,,,
3,30000013788,,,,,,,,,47.6190476190476,,,,,,,,,,,,,,,,,,,
3,30000013876,,,,,,,,,63.7450199203187,,,,,,,,,,,,,,,,,,,
3,30000013955,,,,,,,,,70.0,,,,,,,4.65116279069767,,,,,,,,,,,,
3,30000014028,,,,,,,,,56.5459610027855,,,,,,,,,,,,,,,,,,,
3,30000014065,,,,,,,,,64.6153846153846,,,,,,,,,,,,,,,,,,,
3,30000014140,,,,,,,,,76.2870514820593,,,,,,,,,,,,,,,,,,,
3,30000014158,,,,,,,,,65.7308009909166,,,,,,,,,,,,,,,,,,,
3,30000014352,,,,,,,,,34.9593495934959,,,,,,,,,,,,,,,,,,,
3,30000014359,,,,,,,,,43.484965304549,,,,,,,,,,,,,,,,,,,
3,30000014560,,,,,,,,,30.5882352941176,,,,,,,,,,,,,,,,,,,
3,30000014578,,,,,,,,,89.647577092511,,,,,,,,,,,,,,,,,,,
3,30000014642,,,,,,,,,36.231884057971,,,,,,,,,,,,,,,,,,,
3,30000014690,,,,,,,,,89.6551724137931,,,,,,,,,,,,,,,,,,,
3,30000014720,,,,,,,,,37.4485596707819,,,,,,,1.5625,,,,,,,,,,,,
3,30000014730,,,,,,,,,73.8693467336683,,,,,,,,,,,,,,,,,,,
3,30000014749,,,,,,,,,87.9032258064516,,,,,,,,,,,,,,,,,,,
3,30000014816,,,,,,,,,95.2491309385863,,,,,,,,,,,,,,,,,,,
3,30000014823,,,,,,,,,42.5,,,,,,,,,,,,,,,,,,,
3,30000014863,,,,,,,,,53.0054644808743,,,,,,,,,,,,,,,,,,,
3,30000014914,,,,,,,,,32.4561403508772,,,,,,,,,,,,,,,,,,,
3,30000014922,,,,,,,,,71.6417910447761,,,,,,,,,,,,,,,,,,,
3,30000014926,,,,,,,,,46.1538461538462,,,,,,,,,,,,,,,,,,,
3,30000014969,,,,,,,,,76.5508684863524,,,,,,,,,,,,,,,,,,,
3,30000014991,,,,,,,,,66.2878787878788,,,,,,,,,,,,,,,,,,,
3,30000015019,,,,,,,,,51.4619883040936,,,,,,,,,,,,,,,,,,,
3,30000015085,,,,,,,,,32.7981651376147,,,,,,,,,,,,,,,,,,,
3,30000015111,,,,,,,,,82.3076923076923,,,,,,,,,,,,,,,,,,,
3,30000015136,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,
3,30000015242,,,,,,,,,87.962962962963,,,,,,,,,,,,,,,,,,,
3,30000015264,,,,,,,,,54.3352601156069,,,,,,,,,,,,,,,,,,,
3,30000015310,,,,,,,,,64.9923896499239,,,,,,,1.28205128205128,,,,,,,,,,,,
3,30000015427,,,,,,,,,42.3728813559322,,,,,,,,,,,,,,,,,,,
3,30000015466,,,,,,,,,58.5365853658537,,,,,,,,,,,,,,,,,,,
3,30000015496,,,,,,,,,78.173719376392,,,,,,,,,,,,,,,,,,,
3,30000015545,,,,,,,,,38.6178861788618,,,,,,,,,,,,,,,,,,,
3,30000015562,,,,,,,,,42.7083333333333,,,,,,,,,,,,,,,,,,,
3,30000015566,,,,,,,,,84.2364532019704,,,,,,,,,,,,,,,,,,,
3,30000015584,,,,,,,,,56.3758389261745,,,,,,,,,,,,,,,,,,,
3,30000015586,,,,,,,,,97.4358974358974,,,,,,,,,,,,,,,,,,,
3,30000015606,,,,,,,,,34.4262295081967,,,,,,,4.65116279069767,,,,,,,,,,,,
3,30000015621,,,,,,,,,71.4285714285714,,,,,,,10.0,,,,,,,,,,,,
3,30000015629,,,,,,,,,77.7777777777778,,,,,,,,,,,,,,,26.0,45.0,57.7777777777778,57.7777777777778,57.7777777777778
3,30000015671,,,,,,,,,51.7241379310345,,,,,,,,,,,,,,,,,,,
3,30000015673,,,,,,,,,67.816091954023,,,,,,,11.6438356164384,,,,,,,,,,,,
3,30000015734,,,,,,,,,61.5384615384615,,,,,,,,,,,,,,,,,,,
3,30000015749,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000015752,,,,,,,,,71.0433763188746,,,,,,,,,,,,,,,,,,,
3,30000015799,,,,,,,,,83.0815709969789,,,,,,,,,,,,,,,,,,,
3,30000015813,,,,,,,,,70.7317073170732,,,,,,,,,,,,,,,,,,,
3,30000015926,,,,,,,,,71.1538461538462,,,,,,,2.4390243902439,,,,,,,,,,,,
3,30000015932,,,,,,,,,33.6025848142165,,,,,,,,,,,,,,,,,,,
3,30000015934,,,,,,,,,63.1393298059965,,,,,,,,,,,,,,,,,,,24.3386243386243
3,30000015953,,,,,,,,,82.8260869565217,,,,,,,6.1046511627907,,,,,,,,,,,,
3,30000016114,,,,,,,,,75.7142857142857,,,,,7.89473684210526,,7.01754385964912,,,,,,,,,,,,
3,30000016120,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,,,,,
3,30000016175,,,,,,,,,71.7041800643087,,,,,,,,,,,,,,,,,,,
3,30000016185,,,,,,,,,32.8947368421053,,,,,,,,,,,,,,,,,,,
3,30000016191,,,,,,,,,52.6431718061674,,,,,,,,,,,,,,,,,,,
3,30000016201,,,,,,,,,64.1304347826087,,,,,,,,,,,,,,,,,,,
3,30000016207,,,,,,,,,88.5496183206107,,,,,,,,,,,,,,,,,,,
3,30000016221,,,,,,,,,63.8190954773869,,,,,,,,,,,,,,,,,,,
3,30000016231,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,
3,30000016307,,,,,,,,,94.4320712694877,,,,,,,,,,,,,,,,,,,
3,30000016386,,,,,,,,,92.8571428571429,,,,,,,,,,,,,,,,,,,
3,30000016396,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,
3,30000016402,,,,,,,,,84.5188284518828,,,,,,,,,,,,,,,,,,,
3,30000016448,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,
3,30000016453,,,,,,,,,73.9130434782609,,,,,,,,,,,,,,,,,,,
3,30000016601,,,,,,,,,43.6781609195402,,,,,,,,,,,,,,,,,,,
3,30000016620,,,,,,,,,74.8603351955307,,,,,,,,,,,,,,,,,,,
3,30000016689,,,,,,,,,70.9844559585492,,,,,8.69565217391304,,8.42391304347826,,,,,,,,,,,,
3,30000016757,,,,,,,,,78.90625,,,,,,,,,,,,,,,,,,,
3,30000016780,,,,,,,,,89.2638036809816,,,,,,,,,,,,,,,,,,,
3,30000016810,,,,,,,,,67.8787878787879,,,,,,,,,,,,,,,,,,,
3,30000016849,,,,,,,,,36.5384615384615,,,,,,,,,,,,,,,,,,,26.8292682926829
3,30000016889,,,,,,,,,55.426641210163,,,,,,,,,,,,,,,,,,,
3,30000016895,,,,,,,,,77.2727272727273,,,,,,,,,,,,,,,,,,,
3,30000016897,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,
3,30000016959,,,,,,,,,67.1641791044776,,,,,,,,,,,,,,,,,,,
3,30000016980,,,,,,,,,39.7827835880933,,,,,,,,,,,,,,,,,,,
3,30000017068,,,,,,,,,86.984126984127,,,,,,,,,,,,,,,,,,,
3,30000017077,,,,,,,,,64.9214659685864,,,,,,,1.47058823529412,,,,,,,,,,,,
3,30000017120,,,,,,,,,46.2068965517241,,,,,,,,,,,,,,,,,,,
3,30000017233,,,,,,,,,74.7826086956522,,,,,,,,,,,,,,,,,,,
3,30000017317,,,,,,,,,66.9117647058823,,,,,,,,,,,,,,,,,,,
3,30000017320,,,,,,,,,87.890625,,,,,,,,,,,,,,,,,,,
